game_id,date,season,home_team_abbrev,away_team_abbrev,home_games_played,away_games_played,home_win_pct,away_win_pct,win_pct_diff,home_avg_score,away_avg_score,avg_score_diff,home_avg_allowed,away_avg_allowed,home_avg_margin,away_avg_margin,home_recent_wins,away_recent_wins,home_recent_5_wins,away_recent_5_wins,home_home_record,away_away_record,home_days_rest,away_days_rest,rest_advantage,month,day_of_week,is_weekend,season_progress,is_christmas_period,is_new_year,home_sentiment,away_sentiment,sentiment_diff,home_news_volume,away_news_volume,home_confidence_score,away_confidence_score,home_win,point_spread,total_points,home_score,away_score
401267203,2020-12-29 01:00:00,2020-21,OKC,UTAH,2,2,1.0,0.5,0.5,54.5,115.5,-61.0,53.5,108.0,1.0,7.5,2,1,2,1,0.0,1.0,2,1,1,12,1,0,0.41208791208791207,1,0,0.0,0.0,0.0,0,0,1.0,0.5,0,-1,219,109,110
401267204,2020-12-29 02:00:00,2020-21,DEN,HOU,2,2,0.0,0.0,0.0,115.0,63.0,52.0,122.5,64.0,-7.5,-1.0,0,0,0,0,0.0,0.0,2,1,1,12,1,0,0.41208791208791207,1,0,0.0,0.0,0.0,0,0,0.0,0.0,1,13,235,124,111
401267205,2020-12-29 03:00:00,2020-21,LAL,POR,3,2,0.6666666666666666,0.5,0.16666666666666663,124.66666666666667,114.0,10.666666666666671,107.33333333333333,123.0,17.333333333333332,-9.0,2,1,2,1,0.6666666666666666,0.0,1,2,-1,12,1,0,0.41208791208791207,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.5,0,-8,222,107,115
401267210,2020-12-30 00:00:00,2020-21,WSH,CHI,3,3,0.0,0.0,0.0,113.33333333333333,112.66666666666667,0.6666666666666572,121.0,126.0,-7.666666666666667,-13.333333333333334,0,0,0,0,0.0,0.0,2,1,1,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0,-8,222,107,115
401267209,2020-12-30 00:00:00,2020-21,PHI,TOR,3,2,0.6666666666666666,0.0,0.6666666666666666,105.33333333333333,106.5,-1.1666666666666714,104.66666666666667,116.0,0.6666666666666666,-9.5,2,0,2,0,1.0,0.0,1,2,-1,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,0.0,1,7,193,100,93
401267206,2020-12-30 00:00:00,2020-21,CLE,NY,3,3,1.0,0.3333333333333333,0.6666666666666667,122.33333333333333,108.66666666666667,13.666666666666657,109.0,113.33333333333333,13.333333333333334,-4.666666666666667,3,1,3,1,1.0,0.0,1,1,0,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,1.0,0.3333333333333333,0,-9,181,86,95
401267207,2020-12-30 00:00:00,2020-21,DET,GS,3,3,0.0,0.3333333333333333,-0.3333333333333333,113.33333333333333,109.0,4.333333333333329,122.33333333333333,130.33333333333334,-9.0,-21.333333333333332,0,1,0,1,0.0,0.3333333333333333,0,1,-1,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.0,0.3333333333333333,0,-10,222,106,116
401267208,2020-12-30 00:00:00,2020-21,IND,BOS,3,3,1.0,0.3333333333333333,0.6666666666666667,118.0,108.0,10.0,106.66666666666667,117.33333333333333,11.333333333333334,-9.333333333333334,3,1,3,1,1.0,0.0,1,1,0,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,1.0,0.3333333333333333,0,-5,227,111,116
401267211,2020-12-30 00:30:00,2020-21,MIA,MIL,2,3,0.5,0.3333333333333333,0.16666666666666669,109.0,123.0,-14.0,105.5,117.0,3.5,6.0,1,1,1,1,1.0,0.0,4,2,2,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.5,0.3333333333333333,0,-47,241,97,144
401267212,2020-12-30 01:00:00,2020-21,OKC,ORL,3,3,0.6666666666666666,1.0,-0.33333333333333337,72.66666666666667,121.0,-48.33333333333333,72.33333333333333,113.33333333333333,0.3333333333333333,7.666666666666667,2,3,2,3,0.0,1.0,1,2,-1,12,2,0,0.4175824175824176,1,0,0.0,0.0,0.0,0,0,0.6666666666666666,1.0,0,-11,225,107,118
